-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Latitude  -8.6836   Longitude 115.262 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 313.73 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (MJ/hr) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (MJ/hr) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M
2025,10,27,9,0.09,0.0,4.18,26.89,0.92,79.76
2025,10,27,10,0.11,0.0,5.78,27.76,0.87,74.59
2025,10,27,11,0.14,0.01,7.88,28.28,0.83,71.4
2025,10,27,12,0.15,0.01,8.82,28.64,0.79,69.36
2025,10,27,13,0.14,0.01,7.0,28.57,0.74,69.91
2025,10,27,14,0.1,0.0,4.95,28.23,0.69,71.19
2025,10,27,15,0.07,0.0,2.78,27.68,0.64,74.03
2025,10,27,16,0.04,0.0,0.88,27.04,0.65,78.53
2025,10,27,17,0.01,0.0,0.08,26.46,0.74,84.04
2025,10,27,18,0.0,0.0,0.0,25.96,0.84,88.81
2025,10,27,19,0.0,0.0,0.0,25.73,1.02,88.61
2025,10,27,20,0.0,0.0,0.0,25.64,1.2,88.1
2025,10,27,21,0.0,0.0,0.0,25.49,1.35,88.64
2025,10,27,22,0.0,0.0,0.0,25.26,1.45,89.85
2025,10,27,23,0.0,0.0,0.0,25.09,1.46,90.54
2025,10,28,0,0.0,0.0,0.0,24.98,1.45,90.74
2025,10,28,1,0.0,0.0,0.0,24.84,1.44,91.4
2025,10,28,2,0.0,0.0,0.0,24.71,1.44,92.23
2025,10,28,3,0.0,0.0,0.0,24.61,1.48,92.82
2025,10,28,4,0.0,0.0,0.0,24.49,1.51,93.37
2025,10,28,5,0.0,0.0,0.0,24.39,1.54,93.67
2025,10,28,6,0.02,0.0,0.08,24.39,1.56,93.21
2025,10,28,7,0.06,0.0,1.17,25.32,1.41,90.93
2025,10,28,8,0.11,0.0,3.83,26.16,1.37,85.77
2025,10,28,9,0.16,0.01,7.47,27.0,1.36,79.7
2025,10,28,10,0.19,0.01,10.27,27.59,1.43,75.98
2025,10,28,11,0.2,0.01,12.05,27.91,1.52,74.14
2025,10,28,12,0.2,0.01,12.4,27.86,1.51,74.63
2025,10,28,13,0.17,0.01,9.3,27.7,1.32,75.59
2025,10,28,14,0.14,0.0,6.55,27.58,1.13,76.32
2025,10,28,15,0.09,0.0,3.3,27.31,1.01,78.03
2025,10,28,16,0.05,0.0,1.05,26.86,0.93,81.21
2025,10,28,17,0.01,0.0,0.1,26.37,0.91,85.98
2025,10,28,18,0.0,0.0,0.0,25.96,1.0,89.15
2025,10,28,19,0.0,0.0,0.0,25.69,1.17,89.54
2025,10,28,20,0.0,0.0,0.0,25.44,1.3,90.75
2025,10,28,21,0.0,0.0,0.0,25.18,1.39,92.19
2025,10,28,22,0.0,0.0,0.0,24.99,1.45,93.2
2025,10,28,23,0.0,0.0,0.0,24.86,1.57,93.78
2025,10,29,0,0.0,0.0,0.0,24.76,1.64,93.93
2025,10,29,1,0.0,0.0,0.0,24.67,1.66,94.07
2025,10,29,2,0.0,0.0,0.0,24.56,1.63,94.15
2025,10,29,3,0.0,0.0,0.0,24.44,1.6,94.24
2025,10,29,4,0.0,0.0,0.0,24.35,1.62,94.4
2025,10,29,5,0.0,0.0,0.0,24.29,1.67,94.59
2025,10,29,6,0.01,0.0,0.08,24.37,1.69,94.43
2025,10,29,7,0.05,0.0,1.0,24.96,1.63,92.82
2025,10,29,8,0.09,0.0,3.22,25.77,1.49,88.59
2025,10,29,9,0.13,0.0,6.35,26.91,1.4,80.66
2025,10,29,10,0.17,0.01,8.62,27.94,1.33,74.52
2025,10,29,11,0.19,0.01,11.32,28.63,1.22,70.57
2025,10,29,12,0.18,0.01,10.27,29.01,1.08,68.53
2025,10,29,13,0.15,0.01,7.75,29.08,1.0,68.33
2025,10,29,14,0.12,0.0,5.5,28.78,1.02,69.62
2025,10,29,15,0.08,0.0,2.9,28.13,1.11,73.18
2025,10,29,16,0.04,0.0,0.95,27.27,1.19,78.64
2025,10,29,17,0.01,0.0,0.1,26.4,1.25,85.23
2025,10,29,18,0.0,0.0,0.0,25.72,1.28,90.29
2025,10,29,19,0.0,0.0,0.0,25.34,1.31,92.37
2025,10,29,20,0.0,0.0,0.0,25.17,1.28,92.68
2025,10,29,21,0.0,0.0,0.0,25.07,1.22,92.71
2025,10,29,22,0.0,0.0,0.0,25.08,1.25,92.22
2025,10,29,23,0.0,0.0,0.0,25.12,1.23,91.38
2025,10,30,0,0.0,0.0,0.0,25.24,0.97,90.02
2025,10,30,1,0.0,0.0,0.0,25.24,0.72,89.37
2025,10,30,2,0.0,0.0,0.0,25.15,0.94,89.42
2025,10,30,3,0.0,0.0,0.0,24.85,1.2,91.15
2025,10,30,4,0.0,0.0,0.0,24.69,1.33,92.38
2025,10,30,5,0.0,0.0,0.0,24.65,1.4,92.83
2025,10,30,6,0.01,0.0,0.08,24.58,1.47,93.23
2025,10,30,7,0.05,0.0,0.95,25.03,1.34,93.18
2025,10,30,8,0.09,0.0,3.08,25.77,1.23,90.06
2025,10,30,9,0.13,0.0,6.1,26.73,1.17,83.14
2025,10,30,10,0.16,0.01,8.25,27.74,1.1,76.19
2025,10,30,11,0.18,0.01,10.85,28.21,1.04,72.66
2025,10,30,12,0.19,0.01,11.38,28.51,0.96,70.46
2025,10,30,13,0.16,0.01,8.4,28.55,0.91,69.81
2025,10,30,14,0.14,0.0,6.55,28.34,0.93,70.79
2025,10,30,15,0.09,0.0,3.42,27.9,0.99,73.68
2025,10,30,16,0.05,0.0,1.1,27.34,1.1,78.41
2025,10,30,17,0.01,0.0,0.1,26.75,1.2,83.9
2025,10,30,18,0.0,0.0,0.0,26.0,1.32,89.28
2025,10,30,19,0.0,0.0,0.0,25.44,1.47,91.59
2025,10,30,20,0.0,0.0,0.0,25.2,1.59,92.66
2025,10,30,21,0.0,0.0,0.0,25.11,1.66,93.34
2025,10,30,22,0.0,0.0,0.0,25.06,1.7,93.97
2025,10,30,23,0.0,0.0,0.0,25.05,1.7,94.08
2025,10,31,0,0.0,0.0,0.0,25.04,1.69,94.03
2025,10,31,1,0.0,0.0,0.0,24.99,1.68,94.1
2025,10,31,2,0.0,0.0,0.0,24.91,1.63,94.33
2025,10,31,3,0.0,0.0,0.0,24.82,1.56,94.65
2025,10,31,4,0.0,0.0,0.0,24.75,1.51,94.99
2025,10,31,5,0.0,0.0,0.0,24.68,1.51,95.3
2025,10,31,6,0.01,0.0,0.08,24.73,1.54,95.12
2025,10,31,7,0.05,0.0,1.08,25.32,1.53,93.45
2025,10,31,8,0.09,0.0,3.38,25.97,1.45,90.14
2025,10,31,9,0.15,0.0,7.22,26.85,1.39,83.55
2025,10,31,10,0.19,0.01,10.07,27.7,1.3,77.82
2025,10,31,11,0.21,0.01,12.73,28.45,1.22,73.44
2025,10,31,12,0.19,0.01,11.82,29.18,1.13,69.79
2025,10,31,13,0.16,0.01,8.7,29.52,0.98,68.06
2025,10,31,14,0.15,0.0,7.05,29.48,0.83,68.37
2025,10,31,15,0.11,0.0,3.9,29.15,0.73,70.02
2025,10,31,16,0.06,0.0,1.27,28.53,0.7,73.31
2025,10,31,17,0.02,0.0,0.12,27.61,0.72,78.71
2025,10,31,18,0.0,0.0,0.0,26.55,0.79,85.54
2025,10,31,19,0.0,0.0,0.0,25.81,0.86,89.47
2025,10,31,20,0.0,0.0,0.0,25.42,0.92,90.99
2025,10,31,21,0.0,0.0,0.0,25.15,0.98,91.92
2025,10,31,22,0.0,0.0,0.0,24.93,1.03,92.51
2025,10,31,23,0.0,0.0,0.0,24.76,1.02,92.72
2025,11,1,0,0.0,0.0,0.0,24.59,0.99,92.9
2025,11,1,1,0.0,0.0,0.0,24.43,0.99,93.26
2025,11,1,2,0.0,0.0,0.0,24.26,1.02,93.67
2025,11,1,3,0.0,0.0,0.0,24.08,1.11,94.27
2025,11,1,4,0.0,0.0,0.0,23.91,1.22,94.94
2025,11,1,5,0.0,0.0,0.0,23.81,1.3,95.45
2025,11,1,6,0.01,0.0,0.08,24.04,1.41,94.57
2025,11,1,7,0.05,0.0,1.05,25.26,1.4,89.48
2025,11,1,8,0.11,0.0,3.9,26.62,1.22,81.25
2025,11,1,9,0.16,0.01,7.62,27.77,0.98,74.36
2025,11,1,10,0.2,0.01,11.02,28.76,0.75,69.02
2025,11,1,11,0.22,0.01,13.8,29.57,0.65,65.5
2025,11,1,12,0.23,0.01,14.35,30.06,0.62,64.49
2025,11,1,13,0.2,0.01,11.43,30.15,0.68,64.6
2025,11,1,14,0.16,0.01,7.8,29.97,0.79,65.67
2025,11,1,15,0.1,0.0,3.75,29.54,0.9,67.96
2025,11,1,16,0.05,0.0,1.2,28.87,1.03,71.84
2025,11,1,17,0.02,0.0,0.1,27.9,1.2,78.77
2025,11,1,18,0.0,0.0,0.0,26.82,1.34,86.48
2025,11,1,19,0.0,0.0,0.0,26.08,1.45,90.26
2025,11,1,20,0.0,0.0,0.0,25.7,1.51,92.08
2025,11,1,21,0.0,0.0,0.0,25.52,1.53,93.16
2025,11,1,22,0.0,0.0,0.0,25.4,1.52,94.02
2025,11,1,23,0.0,0.0,0.0,25.31,1.5,94.3
2025,11,2,0,0.0,0.0,0.0,25.25,1.47,94.25
2025,11,2,1,0.0,0.0,0.0,25.17,1.38,94.13
2025,11,2,2,0.0,0.0,0.0,25.12,1.35,93.86
2025,11,2,3,0.0,0.0,0.0,25.09,1.39,93.69
2025,11,2,4,0.0,0.0,0.0,25.09,1.41,93.57
2025,11,2,5,0.0,0.0,0.0,25.0,1.47,94.02
2025,11,2,6,0.01,0.0,0.08,24.94,1.53,94.3
2025,11,2,7,0.05,0.0,1.12,25.75,1.52,92.9
2025,11,2,8,0.11,0.0,3.67,26.55,1.57,89.38
2025,11,2,9,0.15,0.0,7.12,27.54,1.69,82.3
2025,11,2,10,0.18,0.01,9.5,28.37,1.61,76.61
2025,11,2,11,0.2,0.01,12.18,28.84,1.26,73.04
2025,11,2,12,0.19,0.01,11.57,29.12,0.95,71.03
2025,11,2,13,0.15,0.01,7.72,29.33,0.79,69.08
2025,11,2,14,0.12,0.0,5.97,29.38,0.76,67.98
2025,11,2,15,0.08,0.0,3.03,29.14,0.82,68.67
2025,11,2,16,0.04,0.0,1.02,28.61,0.91,70.97
2025,11,2,17,0.01,0.0,0.1,27.86,0.97,79.32
2025,11,2,18,0.0,0.0,0.0,26.93,1.05,86.02
2025,11,2,19,0.0,0.0,0.0,26.17,1.16,89.44
2025,11,2,20,0.0,0.0,0.0,25.71,1.21,90.99
2025,11,2,21,0.0,0.0,0.0,25.39,1.22,92.14
2025,11,2,22,0.0,0.0,0.0,25.13,1.23,93.0
2025,11,2,23,0.0,0.0,0.0,24.92,1.21,93.78
2025,11,3,0,0.0,0.0,0.0,24.8,1.2,94.43
2025,11,3,1,0.0,0.0,0.0,24.77,1.18,94.48
2025,11,3,2,0.0,0.0,0.0,24.79,1.18,94.09
2025,11,3,3,0.0,0.0,0.0,24.83,1.16,93.73
2025,11,3,4,0.0,0.0,0.0,24.78,1.19,94.1
2025,11,3,5,0.0,0.0,0.0,24.74,1.22,94.42
2025,11,3,6,0.02,0.0,0.1,24.72,1.17,94.32
2025,11,3,7,0.06,0.0,1.25,25.29,1.18,93.32
2025,11,3,8,0.12,0.0,3.9,25.9,1.12,90.95
2025,11,3,9,0.17,0.01,7.57,26.51,0.99,85.34
2025,11,3,10,0.2,0.01,10.57,27.46,0.71,78.01
2025,11,3,11,0.21,0.01,12.52,28.38,0.63,71.91
2025,11,3,12,0.21,0.01,12.23,28.98,0.71,68.28
2025,11,3,13,0.16,0.01,8.18,29.18,0.73,66.91
2025,11,3,14,0.14,0.0,6.4,28.62,0.77,69.79
2025,11,3,15,0.1,0.0,3.55,27.72,0.83,75.39
2025,11,3,16,0.05,0.0,1.12,26.92,0.87,81.12
2025,11,3,17,0.02,0.0,0.1,26.29,0.85,86.35
2025,11,3,18,0.0,0.0,0.0,25.87,0.81,91.95
2025,11,3,19,0.0,0.0,0.0,25.73,0.8,92.81
2025,11,3,20,0.0,0.0,0.0,25.46,0.72,93.07
2025,11,3,21,0.0,0.0,0.0,25.27,0.59,93.03
2025,11,3,22,0.0,0.0,0.0,25.06,0.42,93.96
2025,11,3,23,0.0,0.0,0.0,24.9,0.32,94.59
2025,11,4,0,0.0,0.0,0.0,24.77,0.27,95.13
2025,11,4,1,0.0,0.0,0.0,24.68,0.26,95.19
2025,11,4,2,0.0,0.0,0.0,24.59,0.23,95.33
2025,11,4,3,0.0,0.0,0.0,24.5,0.2,95.33
2025,11,4,4,0.0,0.0,0.0,24.41,0.18,95.48
2025,11,4,5,0.0,0.0,0.0,24.3,0.2,95.71
2025,11,4,6,0.02,0.0,0.1,24.25,0.26,95.65
2025,11,4,7,0.06,0.0,1.2,24.64,0.38,94.31
2025,11,4,8,0.12,0.0,3.83,25.08,0.41,91.41
2025,11,4,9,0.16,0.01,7.47,25.75,0.39,85.81
2025,11,4,10,0.2,0.01,10.62,26.54,0.51,79.44
2025,11,4,11,0.22,0.01,13.07,27.26,0.62,74.78
2025,11,4,12,0.18,0.01,11.07,28.16,0.57,70.01
2025,11,4,13,0.17,0.01,9.05,28.84,0.36,66.27
2025,11,4,14,0.13,0.0,6.15,28.99,0.1,65.08
2025,11,4,15,0.08,0.0,3.2,28.72,0.16,66.28
2025,11,4,16,0.05,0.0,1.1,28.09,0.32,70.32
2025,11,4,17,0.01,0.0,0.1,27.33,0.47,77.63
2025,11,4,18,0.0,0.0,0.0,26.54,0.69,85.11
2025,11,4,19,0.0,0.0,0.0,25.81,0.93,89.18
2025,11,4,20,0.0,0.0,0.0,25.34,0.93,91.03
2025,11,4,21,0.0,0.0,0.0,25.03,0.95,92.26
2025,11,4,22,0.0,0.0,0.0,24.84,0.99,93.25
2025,11,4,23,0.0,0.0,0.0,24.7,0.95,93.8
2025,11,5,0,0.0,0.0,0.0,24.58,0.88,93.96
2025,11,5,1,0.0,0.0,0.0,24.48,0.8,93.87
2025,11,5,2,0.0,0.0,0.0,24.41,0.75,93.48
2025,11,5,3,0.0,0.0,0.0,24.37,0.78,93.01
2025,11,5,4,0.0,0.0,0.0,24.34,0.78,92.6
2025,11,5,5,0.0,0.0,0.0,24.35,0.77,91.98
2025,11,5,6,0.02,0.0,0.1,24.43,0.73,91.08
2025,11,5,7,0.05,0.0,1.1,24.88,0.46,90.87
2025,11,5,8,0.1,0.0,3.55,25.56,0.3,87.44
2025,11,5,9,0.15,0.0,6.97,26.62,0.19,79.85
2025,11,5,10,0.19,0.01,9.85,27.8,0.16,72.06
2025,11,5,11,0.21,0.01,12.12,28.68,0.28,66.9
2025,11,5,12,0.18,0.01,10.7,29.29,0.5,63.89
2025,11,5,13,0.16,0.01,8.3,29.57,0.77,62.93
2025,11,5,14,0.12,0.0,5.47,29.38,1.0,64.4
2025,11,5,15,0.08,0.0,2.95,28.54,1.14,69.64
2025,11,5,16,0.04,0.0,0.98,27.57,1.2,76.39
2025,11,5,17,0.01,0.0,0.1,26.61,1.15,83.79
2025,11,5,18,0.0,0.0,0.0,25.79,1.11,89.12
2025,11,5,19,0.0,0.0,0.0,25.29,1.08,91.54
2025,11,5,20,0.0,0.0,0.0,25.04,1.04,92.59
2025,11,5,21,0.0,0.0,0.0,24.87,1.01,93.29
2025,11,5,22,0.0,0.0,0.0,24.72,0.96,93.79
2025,11,5,23,0.0,0.0,0.0,24.57,0.92,94.16
2025,11,6,0,0.0,0.0,0.0,24.43,0.92,94.44
2025,11,6,1,0.0,0.0,0.0,24.27,0.93,94.93
2025,11,6,2,0.0,0.0,0.0,24.14,0.95,95.27
2025,11,6,3,0.0,0.0,0.0,24.03,0.97,95.48
2025,11,6,4,0.0,0.0,0.0,23.94,0.96,95.61
2025,11,6,5,0.0,0.0,0.0,23.86,0.94,95.5
2025,11,6,6,0.01,0.0,0.08,23.88,0.9,94.55
2025,11,6,7,0.05,0.0,1.08,24.37,0.81,92.92
2025,11,6,8,0.1,0.0,3.45,24.92,0.66,89.77
2025,11,6,9,0.14,0.0,6.65,25.73,0.56,83.61
2025,11,6,10,0.17,0.01,8.77,26.49,0.56,78.46
2025,11,6,11,0.2,0.01,11.9,27.01,0.59,75.11
2025,11,6,12,0.2,0.01,11.88,27.35,0.72,73.19
2025,11,6,13,0.18,0.01,9.32,27.48,0.84,72.32
2025,11,6,14,0.15,0.0,7.18,27.47,0.92,72.37
2025,11,6,15,0.1,0.0,3.88,27.27,0.95,73.38
2025,11,6,16,0.06,0.0,1.27,26.78,0.95,76.66
2025,11,6,17,0.02,0.0,0.12,26.09,0.88,83.33
2025,11,6,18,0.0,0.0,0.0,25.45,0.87,89.42
2025,11,6,19,0.0,0.0,0.0,24.93,0.86,91.3
2025,11,6,20,0.0,0.0,0.0,24.64,0.87,92.16
2025,11,6,21,0.0,0.0,0.0,24.42,0.88,92.77
2025,11,6,22,0.0,0.0,0.0,24.25,0.86,93.37
2025,11,6,23,0.0,0.0,0.0,24.11,0.85,93.9
2025,11,7,0,0.0,0.0,0.0,24.0,0.85,94.31
2025,11,7,1,0.0,0.0,0.0,23.91,0.83,94.65
2025,11,7,2,0.0,0.0,0.0,23.89,0.84,94.57
2025,11,7,3,0.0,0.0,0.0,23.92,0.89,94.08
2025,11,7,4,0.0,0.0,0.0,24.01,0.95,93.34
2025,11,7,5,0.0,0.0,0.0,24.21,0.94,91.96
2025,11,7,6,0.02,0.0,0.1,24.5,0.87,89.97
2025,11,7,7,0.06,0.0,1.23,25.02,0.69,89.97
2025,11,7,8,0.12,0.0,3.88,25.83,0.6,85.13
2025,11,7,9,0.17,0.01,7.65,27.22,0.59,76.01
2025,11,7,10,0.21,0.01,11.35,28.42,0.57,69.69
2025,11,7,11,0.23,0.01,13.62,29.23,0.56,65.98
2025,11,7,12,0.23,0.01,13.93,29.73,0.57,63.9
2025,11,7,13,0.2,0.01,10.98,29.89,0.56,63.52
2025,11,7,14,0.16,0.01,7.35,29.73,0.55,64.4
2025,11,7,15,0.1,0.0,3.65,29.23,0.57,66.8
2025,11,7,16,0.05,0.0,1.2,28.32,0.57,72.22
2025,11,7,17,0.02,0.0,0.12,27.36,0.55,79.45
2025,11,7,18,0.0,0.0,0.0,26.53,0.5,86.61
2025,11,7,19,0.0,0.0,0.0,26.03,0.45,89.64
2025,11,7,20,0.0,0.0,0.0,25.76,0.41,90.4
2025,11,7,21,0.0,0.0,0.0,25.57,0.44,90.86
2025,11,7,22,0.0,0.0,0.0,25.41,0.51,91.21
2025,11,7,23,0.0,0.0,0.0,25.23,0.56,91.93
2025,11,8,0,0.0,0.0,0.0,25.09,0.61,92.4
2025,11,8,1,0.0,0.0,0.0,24.96,0.64,92.82
2025,11,8,2,0.0,0.0,0.0,24.86,0.69,93.14
2025,11,8,3,0.0,0.0,0.0,24.78,0.71,93.42
2025,11,8,4,0.0,0.0,0.0,24.73,0.74,93.47
2025,11,8,5,0.0,0.0,0.0,24.72,0.73,93.21
2025,11,8,6,0.02,0.0,0.1,24.76,0.7,92.82
2025,11,8,7,0.06,0.0,1.25,25.36,0.67,91.18
2025,11,8,8,0.12,0.0,3.92,25.97,0.57,88.35
2025,11,8,9,0.17,0.01,7.65,26.7,0.5,83.08
2025,11,8,10,0.2,0.01,10.7,27.6,0.45,76.96
2025,11,8,11,0.21,0.01,12.43,28.38,0.36,72.11
2025,11,8,12,0.2,0.01,12.0,28.96,0.21,68.61
2025,11,8,13,0.16,0.01,8.23,29.21,0.04,66.98
2025,11,8,14,0.13,0.0,6.25,29.26,0.25,66.41
2025,11,8,15,0.09,0.0,3.55,29.03,0.53,67.7
2025,11,8,16,0.05,0.0,1.15,28.39,0.81,71.79
2025,11,8,17,0.02,0.0,0.12,27.58,0.94,80.92
2025,11,8,18,0.0,0.0,0.0,26.7,0.93,87.33
2025,11,8,19,0.0,0.0,0.0,26.09,0.95,90.33
2025,11,8,20,0.0,0.0,0.0,25.82,0.92,90.79
2025,11,8,21,0.0,0.0,0.0,25.74,0.8,90.4
2025,11,8,22,0.0,0.0,0.0,25.63,0.63,90.76
2025,11,8,23,0.0,0.0,0.0,25.4,0.59,91.77
2025,11,9,0,0.0,0.0,0.0,25.24,0.6,92.38
2025,11,9,1,0.0,0.0,0.0,25.15,0.62,92.65
2025,11,9,2,0.0,0.0,0.0,25.25,0.52,91.84
2025,11,9,3,0.0,0.0,0.0,25.35,0.54,90.99
2025,11,9,4,0.0,0.0,0.0,25.19,0.85,91.53
2025,11,9,5,0.0,0.0,0.0,25.0,0.8,92.09
2025,11,9,6,0.01,0.0,0.08,24.98,0.49,91.83
2025,11,9,7,0.04,0.0,0.93,25.45,0.24,91.76
2025,11,9,8,0.07,0.0,2.6,25.94,0.26,90.26
2025,11,9,9,0.1,0.0,4.78,26.41,0.43,87.41
2025,11,9,10,0.09,0.0,4.72,26.95,0.68,83.86
2025,11,9,11,0.1,0.0,5.72,27.48,0.85,80.28
2025,11,9,12,0.12,0.0,7.0,27.64,0.93,79.27
2025,11,9,13,0.1,0.0,5.07,27.48,0.92,80.04
2025,11,9,14,0.09,0.0,4.5,27.13,0.92,82.17
2025,11,9,15,0.07,0.0,2.8,26.71,0.88,84.73
2025,11,9,16,0.03,0.0,0.8,26.27,0.73,87.52
2025,11,9,17,0.01,0.0,0.08,25.89,0.6,90.43
2025,11,9,18,0.0,0.0,0.0,25.52,0.6,92.46
2025,11,9,19,0.0,0.0,0.0,25.27,0.72,91.95
2025,11,9,20,0.0,0.0,0.0,25.18,0.81,91.01
2025,11,9,21,0.0,0.0,0.0,25.2,0.88,89.9
2025,11,9,22,0.0,0.0,0.0,25.18,0.92,89.22
2025,11,9,23,0.0,0.0,0.0,25.08,0.92,89.31
2025,11,10,0,0.0,0.0,0.0,24.87,0.89,90.07
2025,11,10,1,0.0,0.0,0.0,24.67,0.88,90.8
2025,11,10,2,0.0,0.0,0.0,24.42,0.91,92.04
2025,11,10,3,0.0,0.0,0.0,24.23,0.93,93.29
2025,11,10,4,0.0,0.0,0.0,24.17,0.95,93.91
2025,11,10,5,0.0,0.0,0.0,24.19,0.9,93.63
2025,11,10,6,0.02,0.0,0.1,24.36,0.74,92.09
2025,11,10,7,0.05,0.0,1.17,25.1,0.35,90.33
2025,11,10,8,0.1,0.0,3.7,25.71,0.18,88.51
2025,11,10,9,0.15,0.0,7.3,26.2,0.31,83.96
2025,11,10,10,0.18,0.01,9.25,27.05,0.35,75.81
2025,11,10,11,0.18,0.01,10.62,27.64,0.35,71.62
2025,11,10,12,0.16,0.01,9.3,28.09,0.35,68.99
2025,11,10,13,0.13,0.0,6.9,28.33,0.38,67.62
2025,11,10,14,0.1,0.0,4.72,28.31,0.42,67.87
2025,11,10,15,0.07,0.0,2.6,28.08,0.43,69.33
2025,11,10,16,0.04,0.0,0.88,27.62,0.44,72.93
2025,11,10,17,0.01,0.0,0.08,26.98,0.43,81.97
2025,11,10,18,0.0,0.0,0.0,26.33,0.41,79.5
2025,11,10,19,0.0,0.0,0.0,26.31,0.41,78.21
2025,11,10,20,0.0,0.0,0.0,26.2,0.38,78.54
2025,11,10,21,0.0,0.0,0.0,26.02,0.41,79.55
2025,11,10,22,0.0,0.0,0.0,25.75,0.47,81.27
2025,11,10,23,0.0,0.0,0.0,25.47,0.52,83.12
2025,11,11,0,0.0,0.0,0.0,25.22,0.49,84.45
2025,11,11,1,0.0,0.0,0.0,24.93,0.53,86.1
2025,11,11,2,0.0,0.0,0.0,24.55,0.67,88.64
2025,11,11,3,0.0,0.0,0.0,24.22,0.8,90.9
2025,11,11,4,0.0,0.0,0.0,24.05,0.89,92.31
2025,11,11,5,0.0,0.0,0.0,23.98,0.92,92.73
2025,11,11,6,0.02,0.0,0.1,24.03,0.9,92.5
2025,11,11,7,0.06,0.0,1.23,24.94,0.85,90.58
2025,11,11,8,0.11,0.0,3.85,25.82,0.79,86.16
2025,11,11,9,0.15,0.0,7.18,26.96,0.73,78.9
2025,11,11,10,0.18,0.01,9.57,27.92,0.62,73.27
2025,11,11,11,0.18,0.01,10.9,28.57,0.47,69.26
2025,11,11,12,0.16,0.01,9.68,28.96,0.28,66.65
2025,11,11,13,0.13,0.0,6.75,29.1,0.09,66.09
2025,11,11,14,0.08,0.0,3.8,28.82,0.05,67.56
2025,11,11,15,0.08,0.0,3.17,28.25,0.16,70.78
2025,11,11,16,0.04,0.0,1.0,27.42,0.26,75.87
2025,11,11,17,0.01,0.0,0.1,26.59,0.32,81.78
2025,11,11,18,0.0,0.0,0.0,25.93,0.39,87.28
2025,11,11,19,0.0,0.0,0.0,25.57,0.45,89.59
2025,11,11,20,0.0,0.0,0.0,25.37,0.52,89.86
2025,11,11,21,0.0,0.0,0.0,25.19,0.54,90.23
2025,11,11,22,0.0,0.0,0.0,25.04,0.51,90.52
2025,11,11,23,0.0,0.0,0.0,24.87,0.54,91.41
2025,11,12,0,0.0,0.0,0.0,24.7,0.57,92.22
2025,11,12,1,0.0,0.0,0.0,24.59,0.55,92.56
2025,11,12,2,0.0,0.0,0.0,24.51,0.51,92.66
2025,11,12,3,0.0,0.0,0.0,24.46,0.48,92.74
2025,11,12,4,0.0,0.0,0.0,24.43,0.45,92.74
2025,11,12,5,0.0,0.0,0.0,24.4,0.41,92.62
2025,11,12,6,0.02,0.0,0.1,24.43,0.43,92.55
2025,11,12,7,0.06,0.0,1.17,24.87,0.5,91.33
2025,11,12,8,0.12,0.0,3.75,25.31,0.52,89.82
2025,11,12,9,0.16,0.0,7.25,25.89,0.56,84.81
2025,11,12,10,0.18,0.01,9.0,26.78,0.52,78.7
2025,11,12,11,0.19,0.01,10.88,27.48,0.37,74.27
2025,11,12,12,0.17,0.01,9.65,27.78,0.18,72.67
2025,11,12,13,0.14,0.01,7.22,27.81,0.09,72.84
2025,11,12,14,0.11,0.0,5.25,27.57,0.19,74.4
2025,11,12,15,0.07,0.0,2.72,27.1,0.32,77.39
2025,11,12,16,0.04,0.0,0.98,26.48,0.42,81.23
2025,11,12,17,0.01,0.0,0.1,25.72,0.48,86.44
2025,11,12,18,0.0,0.0,0.0,25.07,0.59,91.73
2025,11,12,19,0.0,0.0,0.0,24.73,0.77,94.11
2025,11,12,20,0.0,0.0,0.0,24.63,1.05,94.95
2025,11,12,21,0.0,0.0,0.0,24.59,1.42,95.86
2025,11,12,22,0.0,0.0,0.0,24.54,1.8,96.97
2025,11,12,23,0.0,0.0,0.0,24.69,2.04,96.71
2025,11,13,0,0.0,0.0,0.0,24.74,2.2,96.08
2025,11,13,1,0.0,0.0,0.0,24.58,2.13,95.86
2025,11,13,2,0.0,0.0,0.0,24.19,1.99,95.13
2025,11,13,3,0.0,0.0,0.0,23.78,1.77,94.93
2025,11,13,4,0.0,0.0,0.0,23.58,1.59,94.85
2025,11,13,5,0.0,0.0,0.0,23.47,1.52,94.84
2025,11,13,6,0.01,0.0,0.08,23.59,1.51,94.48
2025,11,13,7,0.04,0.0,0.93,24.21,1.49,91.69
2025,11,13,8,0.08,0.0,3.03,25.09,1.41,86.26
2025,11,13,9,0.12,0.0,5.68,26.21,1.41,79.5
